drug_id,protein_id,protbert_id
DB11638,Q27743,LDH_PLAFD L-lactate dehydrogenase OS=Plasmodium falciparum (isolate CDC / Honduras) OX=5836 PE=1 SV=1
DB11638,C0H4Y6,C0H4Y6_PLAF7 Protein disulfide-isomerase OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_0827900 PE=3 SV=1
DB11638,Q8IDH5,"Q8IDH5_PLAF7 Thioredoxin-related protein, putative OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1352500 PE=4 SV=1"
DB11638,Q8II73,Q8II73_PLAF7 Spermidine synthase OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1129000 PE=1 SV=1
DB11638,Q8I2Z8,Q8I2Z8_PLAF7 Probable ATP-dependent 6-phosphofructokinase OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_0915400 PE=3 SV=1
DB11638,Q8ILF7,Q8ILF7_PLAF7 Glutamate dehydrogenase OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1430700 PE=1 SV=1
DB11638,Q8I0V4,"Q8I0V4_PLAF7 Endoplasmin, putative OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1222300 PE=1 SV=1"
DB11638,P20035,HGXR_PLAFG Hypoxanthine-guanine-xanthine phosphoribosyltransferase OS=Plasmodium falciparum (isolate FCR-3 / Gambia) OX=5838 GN=LACZ PE=1 SV=1
DB11638,Q8IJN7,ENO_PLAF7 Enolase OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=ENO PE=1 SV=1
DB11638,Q8IKH8,Q8IKH8_PLAF7 40S ribosomal protein S3 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1465900 PE=1 SV=1
DB11638,A0A143ZZK9,ATP4_PLAF7 P-type sodium-transporting ATPase4 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=ATP4 PE=1 SV=1
DB11638,P14642,TBA_PLAFK Tubulin alpha chain OS=Plasmodium falciparum (isolate K1 / Thailand) OX=5839 PE=3 SV=1
DB11638,P13817,KNOB_PLAFA Knob-associated histidine-rich protein (Fragment) OS=Plasmodium falciparum OX=5833 PE=2 SV=1
DB11638,Q7K6A4,Q7K6A4_PLAF7 S-adenosylmethionine synthase OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_0922200 PE=3 SV=1
DB11638,Q8IKR1,Q8IKR1_PLAF7 H(+)-exporting diphosphatase OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1456800 PE=3 SV=1
DB11638,Q8I431,Q8I431_PLAF7 60S ribosomal protein L4 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_0507100 PE=1 SV=1
DB11638,Q8IDQ9,PMT_PLAF7 Phosphoethanolamine N-methyltransferase OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PMT PE=1 SV=1
DB11638,O97313,RS3A_PLAF7 Small ribosomal subunit protein eS1 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=RPS3A PE=1 SV=1
DB11638,Q8IJT2,Q8IJT2_PLAF7 Protein ARV OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1011300 PE=3 SV=2
DB11638,Q8IJC6,Q8IJC6_PLAF7 60S ribosomal protein L3 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1027800 PE=1 SV=1
DB11638,C0H571,RCH2_PLAF7 High molecular weight rhoptry protein 2 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=RhopH2 PE=1 SV=1
DB11638,T1RTG8,T1RTG8_PLAFA Serine repeat antigen 5 (Fragment) OS=Plasmodium falciparum OX=5833 GN=SERA5 PE=1 SV=1
DB11638,C0H5C2,C0H5C2_PLAF7 40S ribosomal protein S19 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1317800 PE=1 SV=1
DB11638,Q8I6U8,GBP_PLAF7 Glycophorin-binding protein 130 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=GBP130 PE=3 SV=1
DB11638,Q08853,ATC_PLAFK Calcium-transporting ATPase OS=Plasmodium falciparum (isolate K1 / Thailand) OX=5839 GN=ATP6 PE=3 SV=1
DB11638,Q76NM6,VATA_PLAF7 V-type proton ATPase catalytic subunit A OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=vapA PE=1 SV=1
DB11638,Q8I3T9,Q8I3T9_PLAF7 60S ribosomal protein L2 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_0516900 PE=1 SV=1
DB11638,Q8I0X2,Q8I0X2_PLAF7 Acyl-CoA synthetase OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1253400 PE=4 SV=1
DB11638,Q8IM16,PLM4_PLAF7 Plasmepsin IV OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PMIV PE=1 SV=1
DB11638,Q7KQM4,PLM1_PLAF7 Plasmepsin I OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PMI PE=1 SV=1
DB11638,Q9N623,CRT_PLAFA Chloroquine resistance transporter OS=Plasmodium falciparum OX=5833 GN=CRT PE=1 SV=1
DB11638,C0H4V6,1433I_PLAF7 14-3-3 protein I OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=14-3-3I PE=1 SV=1
DB11638,Q8I5G6,"Q8I5G6_PLAF7 Isoleucine--tRNA ligase, putative OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1225100 PE=3 SV=1"
DB11638,C6S3C7,C6S3C7_PLAF7 Plasmodium RESA N-terminal domain-containing protein OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1016600 PE=4 SV=1
DB11638,Q7KQL5,TBB_PLAF7 Tubulin beta chain OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF10_0084 PE=1 SV=1
DB11638,Q8IKM5,Q8IKM5_PLAF7 60S ribosomal protein L27 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1460700 PE=1 SV=2
DB11638,Q8IL86,Q8IL86_PLAF7 Translocation protein SEC62 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1438100 PE=3 SV=2
DB11638,Q8IJR6,Q8IJR6_PLAF7 Autophagy-related protein 18 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1012900 PE=3 SV=1
DB11638,Q8I492,Q8I492_PLAF7 Mature parasite-infected erythrocyte surface antigen OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_0500800 PE=4 SV=1
DB11638,C0H4L1,"C0H4L1_PLAF7 Importin-7, putative OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_0706000 PE=4 SV=1"
DB11638,Q8IAW0,Q8IAW0_PLAF7 Importin subunit alpha OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_0812400 PE=3 SV=1
DB11638,Q76NN7,Q76NN7_PLAF7 Peptidyl-prolyl cis-trans isomerase OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_0322000 PE=3 SV=1
DB11638,Q8IB72,"Q8IB72_PLAF7 DnaJ protein, putative OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_0823800 PE=4 SV=1"
DB11638,P13827,MSP1_PLAFD Merozoite surface protein 1 (Fragment) OS=Plasmodium falciparum (isolate CDC / Honduras) OX=5836 GN=MSP1 PE=2 SV=1
DB11638,Q8IDD3,Q8IDD3_PLAF7 glutamate--tRNA ligase OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1357200 PE=3 SV=1
DB11638,O77323,TCPH_PLAF7 T-complex protein 1 subunit eta OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=MAL3P3.6 PE=3 SV=1
DB11638,P46925,PLM2_PLAFX Plasmepsin II OS=Plasmodium falciparum (isolate HB3) OX=137071 GN=PMII PE=1 SV=1
DB11638,C0H546,"C0H546_PLAF7 Chaperone, putative OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_0920100 PE=3 SV=1"
DB11638,Q8I4R5,Q8I4R5_PLAF7 Rhoptry neck protein 3 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1252100 PE=4 SV=1
DB11638,Q8IBN5,"Q8IBN5_PLAF7 40S ribosomal protein S5, putative OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_0721600 PE=1 SV=1"
DB11638,Q8I487,Q8I487_PLAF7 Skeleton-binding protein 1 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_0501300 PE=4 SV=1
DB11638,Q8I3X4,PNPH_PLAF7 Purine nucleoside phosphorylase OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PNP PE=1 SV=1
DB11638,P50250,SAHH_PLAF7 Adenosylhomocysteinase OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PFE1050w PE=1 SV=2
DB11638,Q8IJA9,ADA_PLAF7 Adenosine deaminase OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=ADA PE=1 SV=1
DB11638,Q8IJ60,Q8IJ60_PLAF7 methionine--tRNA ligase OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1034900 PE=3 SV=1
DB11638,Q8IEN3,Q8IEN3_PLAF7 Carbamoyl phosphate synthetase OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1308200 PE=4 SV=1
DB11638,Q8I4W4,Q8I4W4_PLAF7 Signal recognition particle receptor subunit beta OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1246800 PE=3 SV=1
DB11638,O77361,O77361_PLAF7 TVN-junction protein 1 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_0310400 PE=4 SV=1
DB11638,C6KSR5,"C6KSR5_PLAF7 Coatomer alpha subunit, putative OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_0606700 PE=4 SV=1"
DB11638,Q02155,HXK_PLAFA Hexokinase OS=Plasmodium falciparum OX=5833 GN=HK PE=3 SV=1
DB11638,Q8IBI3,Q8IBI3_PLAF7 Proteasome subunit alpha type OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_0727400 PE=1 SV=1
DB11638,Q8IJ74,Q8IJ74_PLAF7 Haloacid dehalogenase-like hydrolase OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1033400 PE=1 SV=1
DB11638,Q8III5,"Q8III5_PLAF7 Insulinase, putative OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1118300 PE=4 SV=1"
DB11638,Q8IHS5,Q8IHS5_PLAF7 40S ribosomal protein S21 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1144000 PE=1 SV=1
DB11638,Q8IDP1,Q8IDP1_PLAF7 E2 ubiquitin-conjugating enzyme OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1345500 PE=1 SV=1
DB11638,Q8I5Y3,Q8I5Y3_PLAF7 Eukaryotic translation initiation factor 3 subunit C OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1206200 PE=3 SV=1
DB11638,Q8IEM3,"Q8IEM3_PLAF7 60S ribosomal protein L24, putative OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1309100 PE=1 SV=1"
DB11638,Q8IE82,Q8IE82_PLAF7 60S ribosomal protein L23 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1323400 PE=1 SV=1
DB11638,Q8IDI5,"Q8IDI5_PLAF7 60S ribosomal protein L17, putative OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1351400 PE=1 SV=1"
DB11638,Q8IM15,PLM3_PLAF7 Plasmepsin III OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PMIII PE=1 SV=1
DB11638,C0H5H0,C0H5H0_PLAF7 Endoplasmic reticulum chaperone GRP170 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1344200 PE=4 SV=1
DB11638,Q8ILV2,"Q8ILV2_PLAF7 60S ribosomal protein L10, putative OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1414300 PE=1 SV=1"
DB11638,Q8IM74,"Q8IM74_PLAF7 Esterase, putative OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1401500 PE=4 SV=1"
DB11638,Q8I5H4,Q8I5H4_PLAF7 Polyadenylate-binding protein OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1224300 PE=3 SV=1
DB11638,Q8ID50,Q8ID50_PLAF7 Ubiquitin-60S ribosomal protein L40 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1365900 PE=1 SV=1
DB11638,Q8IE67,Q8IE67_PLAF7 ribose-phosphate diphosphokinase OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1325100 PE=3 SV=1
DB11638,Q8IL80,Q8IL80_PLAF7 thioredoxin-dependent peroxiredoxin OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1438900 PE=3 SV=1
DB11638,O96221,O96221_PLAF7 Protein transport protein SEC31 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_0214100 PE=3 SV=3
DB11638,Q8IIJ9,DPAP1_PLAF7 Dipeptidyl aminopeptidase 1 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=DPAP1 PE=1 SV=1
DB11638,P13830,RESA_PLAFF Ring-infected erythrocyte surface antigen OS=Plasmodium falciparum (isolate FC27 / Papua New Guinea) OX=5837 GN=RESA PE=1 SV=1
DB11638,Q9TY94,Q9TY94_PLAF7 RNA helicase OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_0209800 PE=3 SV=1
DB11638,Q8IBS5,CDPK4_PLAF7 Calcium-dependent protein kinase 4 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=CDPK4 PE=1 SV=3
DB11638,P38545,RAN_PLAFA GTP-binding nuclear protein Ran OS=Plasmodium falciparum OX=5833 PE=2 SV=1
DB11638,Q8IB78,Q8IB78_PLAF7 Nucleoside transporter 2 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_0824400 PE=4 SV=1
DB11638,C0H4X5,DRE2_PLAF7 Anamorsin homolog OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=MAL8P1.31 PE=3 SV=1
DB11638,C0H551,"C0H551_PLAF7 Glutamine synthetase, putative OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_0922600 PE=3 SV=1"
DB11638,Q8IJK8,"Q8IJK8_PLAF7 60S ribosomal protein L30e, putative OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1019400 PE=1 SV=1"
DB11638,Q8IIR9,"Q8IIR9_PLAF7 Casein kinase 2, alpha subunit OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1108400 PE=1 SV=1"
DB11638,Q8IIA4,Q8IIA4_PLAF7 threonine--tRNA ligase OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1126000 PE=3 SV=1
DB11638,Q7KQK0,Q7KQK0_PLAF7 cAMP-dependent protein kinase regulatory subunit OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1223100 PE=1 SV=1
DB11638,Q8IKL4,Q8IKL4_PLAF7 Thioredoxin-like protein OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=tlp1 PE=2 SV=1
DB11638,Q8ILK3,Q8ILK3_PLAF7 60S ribosomal protein L21 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1426000 PE=1 SV=1
DB11638,Q8ILE8,"Q8ILE8_PLAF7 60S ribosomal protein L14, putative OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1431700 PE=1 SV=1"
DB11638,Q8IKM6,Q8IKM6_PLAF7 Inner membrane complex sub-compartment protein 3 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1460600 PE=4 SV=1
DB11638,Q8IL88,"Q8IL88_PLAF7 HSP40, subfamily A OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=PF3D7_1437900 PE=4 SV=1"
DB11638,C6KT50,PDX1_PLAF7 Pyridoxal 5'-phosphate synthase subunit Pdx1 OS=Plasmodium falciparum (isolate 3D7) OX=36329 GN=pdx1 PE=1 SV=1
DB11638,P02768,ALBU_HUMAN Albumin OS=Homo sapiens OX=9606 GN=ALB PE=1 SV=2
DB11639,Q13873,BMPR2_HUMAN Bone morphogenetic protein receptor type-2 OS=Homo sapiens OX=9606 GN=BMPR2 PE=1 SV=2
DB11639,P36894,BMR1A_HUMAN Bone morphogenetic protein receptor type-1A OS=Homo sapiens OX=9606 GN=BMPR1A PE=1 SV=2
DB11640,Q09470,KCNA1_HUMAN Potassium voltage-gated channel subfamily A member 1 OS=Homo sapiens OX=9606 GN=KCNA1 PE=1 SV=2
DB11641,P07437,TBB5_HUMAN Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=2
DB11642,Q9Y5N1,HRH3_HUMAN Histamine H3 receptor OS=Homo sapiens OX=9606 GN=HRH3 PE=1 SV=2
DB11642,Q12809,KCNH2_HUMAN Voltage-gated inwardly rectifying potassium channel KCNH2 OS=Homo sapiens OX=9606 GN=KCNH2 PE=1 SV=1
DB11644,P02766,TTHY_HUMAN Transthyretin OS=Homo sapiens OX=9606 GN=TTR PE=1 SV=1
DB11652,P04626,ERBB2_HUMAN Receptor tyrosine-protein kinase erbB-2 OS=Homo sapiens OX=9606 GN=ERBB2 PE=1 SV=1
DB11652,P21860,ERBB3_HUMAN Receptor tyrosine-protein kinase erbB-3 OS=Homo sapiens OX=9606 GN=ERBB3 PE=1 SV=1
DB11653,Q01726,MSHR_HUMAN Melanocyte-stimulating hormone receptor OS=Homo sapiens OX=9606 GN=MC1R PE=1 SV=2
DB11653,P32245,MC4R_HUMAN Melanocortin receptor 4 OS=Homo sapiens OX=9606 GN=MC4R PE=1 SV=2
DB11653,P41968,MC3R_HUMAN Melanocortin receptor 3 OS=Homo sapiens OX=9606 GN=MC3R PE=1 SV=3
DB11653,P33032,MC5R_HUMAN Melanocortin receptor 5 OS=Homo sapiens OX=9606 GN=MC5R PE=1 SV=3
DB11653,Q01718,ACTHR_HUMAN Adrenocorticotropic hormone receptor OS=Homo sapiens OX=9606 GN=MC2R PE=1 SV=1
DB11660,P43088,PF2R_HUMAN Prostaglandin F2-alpha receptor OS=Homo sapiens OX=9606 GN=PTGFR PE=1 SV=1
DB11672,P37231,PPARG_HUMAN Peroxisome proliferator-activated receptor gamma OS=Homo sapiens OX=9606 GN=PPARG PE=1 SV=3
DB11672,P11473,VDR_HUMAN Vitamin D3 receptor OS=Homo sapiens OX=9606 GN=VDR PE=1 SV=1
DB11672,O15440,MRP5_HUMAN ATP-binding cassette sub-family C member 5 OS=Homo sapiens OX=9606 GN=ABCC5 PE=1 SV=2
DB11672,P16152,CBR1_HUMAN Carbonyl reductase [NADPH] 1 OS=Homo sapiens OX=9606 GN=CBR1 PE=1 SV=3
DB11672,P09211,GSTP1_HUMAN Glutathione S-transferase P OS=Homo sapiens OX=9606 GN=GSTP1 PE=1 SV=2
DB11674,Q92731,ESR2_HUMAN Estrogen receptor beta OS=Homo sapiens OX=9606 GN=ESR2 PE=1 SV=2
DB11674,P04278,SHBG_HUMAN Sex hormone-binding globulin OS=Homo sapiens OX=9606 GN=SHBG PE=1 SV=2
DB11676,Q05318,L_EBOZM RNA-directed RNA polymerase L OS=Zaire ebolavirus (strain Mayinga-76) OX=128952 GN=L PE=1 SV=2
DB11679,P17948,VGFR1_HUMAN Vascular endothelial growth factor receptor 1 OS=Homo sapiens OX=9606 GN=FLT1 PE=1 SV=2
DB11679,P35968,VGFR2_HUMAN Vascular endothelial growth factor receptor 2 OS=Homo sapiens OX=9606 GN=KDR PE=1 SV=2
DB11679,P35916,VGFR3_HUMAN Vascular endothelial growth factor receptor 3 OS=Homo sapiens OX=9606 GN=FLT4 PE=1 SV=3
DB11682,Q9GZT9,EGLN1_HUMAN Egl nine homolog 1 OS=Homo sapiens OX=9606 GN=EGLN1 PE=1 SV=1
DB11682,Q96KS0,EGLN2_HUMAN Prolyl hydroxylase EGLN2 OS=Homo sapiens OX=9606 GN=EGLN2 PE=1 SV=1
DB11682,Q9H6Z9,EGLN3_HUMAN Prolyl hydroxylase EGLN3 OS=Homo sapiens OX=9606 GN=EGLN3 PE=1 SV=1
DB11689,Q02750,MP2K1_HUMAN Dual specificity mitogen-activated protein kinase kinase 1 OS=Homo sapiens OX=9606 GN=MAP2K1 PE=1 SV=2
DB11689,P36507,MP2K2_HUMAN Dual specificity mitogen-activated protein kinase kinase 2 OS=Homo sapiens OX=9606 GN=MAP2K2 PE=1 SV=1
DB11691,P35372,OPRM_HUMAN Mu-type opioid receptor OS=Homo sapiens OX=9606 GN=OPRM1 PE=1 SV=2
DB11691,P41143,OPRD_HUMAN Delta-type opioid receptor OS=Homo sapiens OX=9606 GN=OPRD1 PE=1 SV=4
DB11691,P41145,OPRK_HUMAN Kappa-type opioid receptor OS=Homo sapiens OX=9606 GN=OPRK1 PE=1 SV=2
DB11692,P29371,NK3R_HUMAN Neuromedin-K receptor OS=Homo sapiens OX=9606 GN=TACR3 PE=1 SV=1
DB11693,P49069,CAMLG_HUMAN Guided entry of tail-anchored proteins factor CAMLG OS=Homo sapiens OX=9606 GN=CAMLG PE=1 SV=1
DB11693,P63098,CANB1_HUMAN Calcineurin subunit B type 1 OS=Homo sapiens OX=9606 GN=PPP3R1 PE=1 SV=2
DB11693,Q96LZ3,CANB2_HUMAN Calcineurin subunit B type 2 OS=Homo sapiens OX=9606 GN=PPP3R2 PE=1 SV=3
DB11697,O60674,JAK2_HUMAN Tyrosine-protein kinase JAK2 OS=Homo sapiens OX=9606 GN=JAK2 PE=1 SV=2
DB11697,P36888,FLT3_HUMAN Receptor-type tyrosine-protein kinase FLT3 OS=Homo sapiens OX=9606 GN=FLT3 PE=1 SV=2
DB11699,P46098,5HT3A_HUMAN 5-hydroxytryptamine receptor 3A OS=Homo sapiens OX=9606 GN=HTR3A PE=1 SV=1
DB11700,P32245,MC4R_HUMAN Melanocortin receptor 4 OS=Homo sapiens OX=9606 GN=MC4R PE=1 SV=2
DB11703,Q06187,BTK_HUMAN Tyrosine-protein kinase BTK OS=Homo sapiens OX=9606 GN=BTK PE=1 SV=3
DB11712,P13569,CFTR_HUMAN Cystic fibrosis transmembrane conductance regulator OS=Homo sapiens OX=9606 GN=CFTR PE=1 SV=3
DB11714,Q9NZQ7,PD1L1_HUMAN Programmed cell death 1 ligand 1 OS=Homo sapiens OX=9606 GN=CD274 PE=1 SV=1
DB11714,Q15116,PDCD1_HUMAN Programmed cell death protein 1 OS=Homo sapiens OX=9606 GN=PDCD1 PE=1 SV=3
DB11718,P15056,BRAF_HUMAN Serine/threonine-protein kinase B-raf OS=Homo sapiens OX=9606 GN=BRAF PE=1 SV=4
DB11718,P24385,CCND1_HUMAN G1/S-specific cyclin-D1 OS=Homo sapiens OX=9606 GN=CCND1 PE=1 SV=1
DB11718,P04049,RAF1_HUMAN RAF proto-oncogene serine/threonine-protein kinase OS=Homo sapiens OX=9606 GN=RAF1 PE=1 SV=1
DB11718,P45983,MK08_HUMAN Mitogen-activated protein kinase 8 OS=Homo sapiens OX=9606 GN=MAPK8 PE=1 SV=2
DB11718,P45984,MK09_HUMAN Mitogen-activated protein kinase 9 OS=Homo sapiens OX=9606 GN=MAPK9 PE=1 SV=2
DB11718,P53779,MK10_HUMAN Mitogen-activated protein kinase 10 OS=Homo sapiens OX=9606 GN=MAPK10 PE=1 SV=2
DB11718,P53667,LIMK1_HUMAN LIM domain kinase 1 OS=Homo sapiens OX=9606 GN=LIMK1 PE=1 SV=3
DB11718,P53671,LIMK2_HUMAN LIM domain kinase 2 OS=Homo sapiens OX=9606 GN=LIMK2 PE=1 SV=1
DB11718,P45985,MP2K4_HUMAN Dual specificity mitogen-activated protein kinase kinase 4 OS=Homo sapiens OX=9606 GN=MAP2K4 PE=1 SV=1
DB11718,Q9NRP7,STK36_HUMAN Serine/threonine-protein kinase 36 OS=Homo sapiens OX=9606 GN=STK36 PE=1 SV=2
DB11723,P27487,DPP4_HUMAN Dipeptidyl peptidase 4 OS=Homo sapiens OX=9606 GN=DPP4 PE=1 SV=2
DB11726,P36544,ACHA7_HUMAN Neuronal acetylcholine receptor subunit alpha-7 OS=Homo sapiens OX=9606 GN=CHRNA7 PE=1 SV=5
DB11730,P11802,CDK4_HUMAN Cyclin-dependent kinase 4 OS=Homo sapiens OX=9606 GN=CDK4 PE=1 SV=2
DB11730,Q00534,CDK6_HUMAN Cyclin-dependent kinase 6 OS=Homo sapiens OX=9606 GN=CDK6 PE=1 SV=1
DB11731,P07437,TBB5_HUMAN Tubulin beta chain OS=Homo sapiens OX=9606 GN=TUBB PE=1 SV=2
DB11731,P00533,EGFR_HUMAN Epidermal growth factor receptor OS=Homo sapiens OX=9606 GN=EGFR PE=1 SV=2
DB11731,P15391,CD19_HUMAN B-lymphocyte antigen CD19 OS=Homo sapiens OX=9606 GN=CD19 PE=1 SV=6
DB11732,P30939,5HT1F_HUMAN 5-hydroxytryptamine receptor 1F OS=Homo sapiens OX=9606 GN=HTR1F PE=1 SV=1
DB11737,P00533,EGFR_HUMAN Epidermal growth factor receptor OS=Homo sapiens OX=9606 GN=EGFR PE=1 SV=2
DB11738,P08913,ADA2A_HUMAN Alpha-2A adrenergic receptor OS=Homo sapiens OX=9606 GN=ADRA2A PE=1 SV=4
DB11739,P20648,ATP4A_HUMAN Potassium-transporting ATPase alpha chain 1 OS=Homo sapiens OX=9606 GN=ATP4A PE=1 SV=5
DB11740,P30291,WEE1_HUMAN Wee1-like protein kinase OS=Homo sapiens OX=9606 GN=WEE1 PE=1 SV=2
DB11745,P21554,CNR1_HUMAN Cannabinoid receptor 1 OS=Homo sapiens OX=9606 GN=CNR1 PE=1 SV=1
DB11751,Q7ZJM1,Q7ZJM1_9HIV1 Integrase (Fragment) OS=Human immunodeficiency virus 1 OX=11676 GN=pol PE=4 SV=1
DB11752,P17252,KPCA_HUMAN Protein kinase C alpha type OS=Homo sapiens OX=9606 GN=PRKCA PE=1 SV=4
DB11752,Q02156,KPCE_HUMAN Protein kinase C epsilon type OS=Homo sapiens OX=9606 GN=PRKCE PE=1 SV=1
DB11752,Q14790,CASP8_HUMAN Caspase-8 OS=Homo sapiens OX=9606 GN=CASP8 PE=1 SV=1
DB11752,Q15139,KPCD1_HUMAN Serine/threonine-protein kinase D1 OS=Homo sapiens OX=9606 GN=PRKD1 PE=1 SV=2
DB11752,P42081,CD86_HUMAN T-lymphocyte activation antigen CD86 OS=Homo sapiens OX=9606 GN=CD86 PE=1 SV=2
DB11752,P35354,PGH2_HUMAN Prostaglandin G/H synthase 2 OS=Homo sapiens OX=9606 GN=PTGS2 PE=1 SV=2
DB11752,P24385,CCND1_HUMAN G1/S-specific cyclin-D1 OS=Homo sapiens OX=9606 GN=CCND1 PE=1 SV=1
DB11752,P01375,TNFA_HUMAN Tumor necrosis factor OS=Homo sapiens OX=9606 GN=TNF PE=1 SV=1
DB11752,Q9Z1N9,UN13B_MOUSE Protein unc-13 homolog B OS=Mus musculus OX=10090 GN=Unc13b PE=1 SV=2
DB11753,P0A8V2,RPOB_ECOLI DNA-directed RNA polymerase subunit beta OS=Escherichia coli (strain K12) OX=83333 GN=rpoB PE=1 SV=1
